"","Lon","Lat","FishNASC"
"2717",-5.40421564,55.24340355,365.587433
"2718",-5.41774455,55.24805352,69.552742
"2719",-5.43108971,55.25276037,9.453397
"2720",-5.4445768,55.25744324,0
"2721",-5.45804,55.26214,2.27258
"2722",-5.47115774,55.26702569,0
"2723",-5.48425642,55.2720638,0
"2724",-5.49761873,55.27696983,0
"2725",-5.5106676,55.28184703,3.280517
"2726",-5.52406667,55.28672333,0
"2727",-5.53748997,55.29145547,0
"2728",-5.55090464,55.2965225,0
"2729",-5.54105774,55.30145703,0
"2730",-5.52631271,55.30441135,0
"2731",-5.5114485,55.3076306,0
"2732",-5.49718049,55.31137763,0
"2733",-5.48290979,55.31519922,3.771779
"2734",-5.46865508,55.31893378,3.905873
"2735",-5.45407869,55.32248112,0
"2736",-5.43965454,55.32606023,22.541195
"2737",-5.42539887,55.3298658,7.907458
"2738",-5.411185,55.33377,22.090091
"2739",-5.39671902,55.3373389,35.817755
"2740",-5.38200927,55.34074354,1588.655636
"2741",-5.3674382,55.34408075,552.583118
"2742",-5.35306143,55.34778055,3083.436151
"2743",-5.36172314,55.34504856,35.902035
"2744",-5.34918648,55.35060022,624.267165
"2745",-5.33485667,55.354375,118.652733
"2746",-5.32017833,55.357695,1195.181229
"2747",-5.30526835,55.36090052,2609.518948
"2748",-5.29055953,55.36408418,4454.519513
"2749",-5.28363894,55.36837245,689.092162
"2750",-5.29893696,55.37104199,1252.4302
"2751",-5.31402,55.37376,2096.031277
"2752",-5.3289784,55.37667216,759.43102
"2753",-5.34379399,55.37971923,208.544622
"2754",-5.3587166,55.38282832,7105.709399
"2755",-5.3736099,55.38598248,1198.186373
"2756",-5.38839854,55.38920333,115.891642
"2757",-5.40325335,55.392309,0
"2758",-5.4180662,55.39543944,985.472
"2759",-5.43279667,55.39865833,6473.675645
"2760",-5.44770524,55.40182041,208.892482
"2761",-5.46256392,55.40478794,173.711336
"2762",-5.47745688,55.4078201,801.32366
"2763",-5.49228667,55.410985,108.402061
"2764",-5.5068045,55.41452744,34.112569
